SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesNo,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionPanelNameGLE,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateStatusNameGLE,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,CountResultLineGLE,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea,SeanadElectionCountTypeID,SeanadElectionCountStateOfThePollPositionNo
Daithí,Doolan,,"Doolan, Daithí",5000,0,5000,3,95751,3,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,19
Daithí,Doolan,,"Doolan, Daithí",5000,-5000,0,4,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,546,"Exclusion of Doolan, Daithí","Doolan, Daithí a Eisiamh",Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,5,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,6,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,7,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,8,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,9,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,10,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,11,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,12,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,13,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,14,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,15,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,16,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Daithí,Doolan,,"Doolan, Daithí",5000,0,0,17,95751,4,Labour Panel,An Rolla Oibreachais,Nominating Bodies,End Of Count,,Excluded,Eisiata,,19,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,
Mark,Duffy,,"Duffy, Mark",76000,0,76000,1,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,168,76168,2,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,105,76273,3,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,0,76273,4,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,0,76273,5,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,0,76273,6,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,0,76273,7,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,5000,81273,8,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,10168,91441,9,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,6
Mark,Duffy,,"Duffy, Mark",76000,2000,93441,10,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,6
Mark,Duffy,,"Duffy, Mark",76000,1000,94441,11,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,0,94441,12,95751,3,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,7
Mark,Duffy,,"Duffy, Mark",76000,21000,115441,13,95751,2,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,6
Mark,Duffy,,"Duffy, Mark",76000,-19690,95751,14,95751,2,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,6,7,546,"Distribution of Duffy, Mark's surplus","Barrachas Duffy, Mark a Dháileadh",Live,"Labour Panel, Live, 2025-01-30, 546",1,6
Mark,Duffy,,"Duffy, Mark",76000,0,95751,15,95751,2,Labour Panel,An Rolla Oibreachais,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,6
Mark,Duffy,,"Duffy, Mark",76000,0,95751,16,95751,2,Labour Panel,An Rolla Oibreachais,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,6
Mark,Duffy,,"Duffy, Mark",76000,0,95751,17,95751,2,Labour Panel,An Rolla Oibreachais,Oireachtas,End Of Count,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,6,7,546,,,Live,"Labour Panel, Live, 2025-01-30, 546",1,6
Tim,Durkan,,"Durkan, Tim",22000,0,22000,1,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,19
Tim,Durkan,,"Durkan, Tim",22000,250,22250,2,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,19
Tim,Durkan,,"Durkan, Tim",22000,0,22250,3,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,19
Tim,Durkan,,"Durkan, Tim",22000,198,22448,4,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,19
Tim,Durkan,,"Durkan, Tim",22000,0,22448,5,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,20
Tim,Durkan,,"Durkan, Tim",22000,0,22448,6,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,21
Tim,Durkan,,"Durkan, Tim",22000,0,22448,7,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,21
Tim,Durkan,,"Durkan, Tim",22000,0,22448,8,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,21
Tim,Durkan,,"Durkan, Tim",22000,0,22448,9,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,22
Tim,Durkan,,"Durkan, Tim",22000,0,22448,10,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,22
Tim,Durkan,,"Durkan, Tim",22000,-22448,0,11,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,"Exclusion of Durkan, Tim","Durkan, Tim a Eisiamh",Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,12,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,13,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,14,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,15,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,16,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,17,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,18,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,19,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,20,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,21,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,22,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,23,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Tim,Durkan,,"Durkan, Tim",22000,0,0,24,95667,4,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,End Of Count,,Excluded,Eisiata,,19,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,
Alan,Farrell,,"Farrell, Alan",20000,0,20000,1,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,17
Alan,Farrell,,"Farrell, Alan",20000,0,20000,2,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,17
Alan,Farrell,,"Farrell, Alan",20000,0,20000,3,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,17
Alan,Farrell,,"Farrell, Alan",20000,0,20000,4,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,17
Alan,Farrell,,"Farrell, Alan",20000,0,20000,5,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,18
Alan,Farrell,,"Farrell, Alan",20000,0,20000,6,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,18
Alan,Farrell,,"Farrell, Alan",20000,0,20000,7,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,18
Alan,Farrell,,"Farrell, Alan",20000,0,20000,8,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,18
Alan,Farrell,,"Farrell, Alan",20000,1000,21000,9,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,18
Alan,Farrell,,"Farrell, Alan",20000,4000,25000,10,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,17
Alan,Farrell,,"Farrell, Alan",20000,0,25000,11,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,17
Alan,Farrell,,"Farrell, Alan",20000,0,25000,12,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,17
Alan,Farrell,,"Farrell, Alan",20000,-25000,0,13,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,17,547,"Exclusion of Farrell, Alan","Farrell, Alan a Eisiamh",Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,14,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,15,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,16,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,17,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,18,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,19,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,20,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,21,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,22,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,23,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Alan,Farrell,,"Farrell, Alan",20000,0,0,24,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,End Of Count,,Excluded,Eisiata,,17,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Angela,Feeney,,"Feeney, Angela",61000,0,61000,1,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,8000,69000,2,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,324,69324,3,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,1188,70512,4,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,70512,5,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,70512,6,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,70512,7,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,573,71085,8,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,99,71184,9,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,71184,10,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,125,71309,11,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,71309,12,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,71309,13,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,71309,14,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Angela,Feeney,,"Feeney, Angela",61000,0,71309,15,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,6
Angela,Feeney,,"Feeney, Angela",61000,1000,72309,16,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,6
Angela,Feeney,,"Feeney, Angela",61000,0,72309,17,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,6
Angela,Feeney,,"Feeney, Angela",61000,0,72309,18,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,9
Angela,Feeney,,"Feeney, Angela",61000,1000,73309,19,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,11
Angela,Feeney,,"Feeney, Angela",61000,1224,74533,20,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,11
Angela,Feeney,,"Feeney, Angela",61000,0,74533,21,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,5,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,11
